94365640856580097	57	63	Google	/m/045c7b	Google	1	1
94365640856580097	68	78	Larry_Page	/m/0gjpq	Larry Page	1	1
91908013434216448	42	44	United_Kingdom	/m/07ssc	UK	1	1
91908013434216448	69	72	Los_Angeles	/m/030qb3t	L.A	1	1
91693727273328641	38	80	Harry_Potter_and_the_Deathly_Hallows_%e2%80%93_Part_2	/m/0gvsynb	HarryPotter and the Deathly Hallows part 2	1	1
94502159269363712	0	13	Winnipeg_Jets	/m/0gvt8sz	Winnipeg Jets	1	1
94502159269363712	44	64	Winnipeg_Jets	/m/0gvt8sz	www.winnipegjets.com	1	1
94502159269363712	77	84	Winnipeg_Jets	/m/0gvt8sz	NHLJets	1	1
98518238442434560	0	22	Barack_Obama	/m/02mjmr	President Barack Obama	1	1
103069454442823681	0	7	Glee%3a_The_3D_Concert_Movie	/m/0h1fktn	Glee 3D	1	1
93031684374667264	16	40	The_Times-Picayune	/m/07ndnq	Times-Picayune, NOLA.com	1	1
93031684374667264	60	71	New_Orleans	/m/0f2tj	New Orleans	1	1
92574480072839168	0	5	Seoul	/m/0hsqf	Seoul	1	1
92574480072839168	23	29	SK_Telecom	/m/02fz1t	SK Tel	1	1
92574480072839168	41	46	SK_Hynix	/m/083w62	Hynix	1	1
92975510937800704	74	85	Kurt_Geiger	/m/0j_65s2	Kurt Geiger	1	1
92975510937800704	121	128	Twitter	/m/0289n8t	Twitter	1	1
102125361248215040	0	8	Falmouth_Commodores	/m/027rfms	Falmouth	1	1
102125361248215040	13	20	Harwich_Mariners	/m/02vpl2y	Harwich	1	1
102125361248215040	40	47	Harwich%2c_Massachusetts	/m/03njl	Harwich	1	1
102125361248215040	75	99	Cape_Cod_Baseball_League	/m/04hvdj	CCBL championship series	1	1
92512598318256128	64	76	Murder_of_Milly_Dowler	/m/0fwr_7	Milly Dowler	1	1
95629074516549632	0	9	Texas_A%26M_University	/m/07ccs	Texas A&M	1	1
95629074516549632	93	110	Big_12_Conference	/m/0kggf	Big 12 Media Days	1	1
91747673706741760	4	15	Oprah_Winfrey	/m/0grwj	Oprah_World	1	1
91747673706741760	103	108	Oprah_Winfrey	/m/0grwj	Oprah	1	1
92380102771474432	60	68	Los_Angeles_Galaxy	/m/01k2yr	LAGalaxy	1	1
91957934195609600	66	77	Death_(personification)	/m/0ct1vm	Grim Reaper	1	1
101495953428717569	15	26	White_House	/m/081sq	White House	1	1
101495953428717569	61	71	Washington%2c_D.C.	/m/0rh6k	WASHINGTON	1	1
101495953428717569	76	87	White_House	/m/081sq	White House	1	1
94884467910512640	0	15	Linda_Christian	/m/074pgd	Linda Christian	1	1
94884467910512640	60	72	Tyrone_Power	/m/02s58t	Tyrone Power	1	1
94884467910512640	94	107	Casino_Royale_(novel)	/m/025sb5z	Casino Royale	1	1
94556024995975169	1	12	Chad_Michael_Murray	/m/0bmn4p	ChadMMurray	1	1
94556024995975169	14	20	Norway	/m/05b4w	Norway	1	1
94556024995975169	107	114	Norway	/m/05b4w	prayfor	1	1
94442234325381120	85	91	Norway	/m/05b4w	Norway	1	1
94442234325381120	114	118	Oslo	/m/05l64	oslo	1	1
100625708447043585	5	20	Barack_Obama	/m/02mjmr	President Obama	1	1
92956597957050369	0	5	Apple_Inc.	/m/0k8z	Apple	1	1
92956597957050369	27	33	IPhone	/m/027lnzs	iPhone	1	1
92956597957050369	60	69	IPhone_4S	/m/0h6jq73	iPhone 4S	1	1
92956597957050369	70	71	IPhone_5	/m/0gg4gh4	5	1	1
100152860288880640	22	31	Tottenham	/m/0ncf9	Tottenham	1	1
100712904470429696	0	12	BlackBerry	/m/0jgf9	Blackberries	1	1
92986112385097728	30	35	Derby	/m/025r_t	Derby	1	1
92986112385097728	69	80	Matt_Oakley	/m/0ccgxx	Matt Oakley	1	1
100977986563604480	64	71	Germany	/m/0345h	Germany	1	1
101650719580495872	3	15	Mark_Jermaine_Clayton	/m/05zkss	Mark Clayton	1	1
101650719580495872	35	39	St._Louis_Rams	/m/06x76	Rams	1	1
101650719580495872	99	106	Mark_Jermaine_Clayton	/m/05zkss	Clayton	1	1
96228351936692224	6	19	Benigno_Aquino_III	/m/01pmvy	Noynoy Aquino	1	1
92643124052107264	1	9	Lady_Gaga	/m/0478__m	ladygaga	1	1
92643124052107264	65	70	Japan	/m/03_3d	Japan	1	1
91673413587976192	7	10	God	/m/0d05l6	god	1	1
99195943936724992	4	17	ESPN_FC	/m/026hkc8	ESPNSoccernet	1	1
99195943936724992	19	29	Stoke_City_F.C.	/m/01cwm1	Stoke City	1	1
99195943936724992	47	60	UEFA_Europa_League	/m/01hrtp	Europa League	1	1
99195943936724992	111	123	HNK_Hajduk_Split	/m/031zp2	Hajduk Split	1	1
92469101716455425	0	4	NASA	/m/05f4p	NASA	1	1
92469101716455425	64	70	IPhone	/m/027lnzs	iPhone	1	1
92313714224668672	0	27	14th_Dalai_Lama	/m/01hw4n	His Holiness the Dalai Lama	1	1
92313714224668672	39	61	Barack_Obama	/m/02mjmr	President Barack Obama	1	1
92313714224668672	85	96	White_House	/m/081sq	White House	1	1
96628362977607681	72	78	Dallas	/m/0f2rq	Dallas	1	1
94823247807393792	0	13	Amy_Winehouse	/m/01pq5j7	Amy Winehouse	1	1
94823247807393792	50	59	Amy_Winehouse	/m/01pq5j7	Winehouse	1	1
91772743091105793	0	4	International_Security_Assistance_Force	/m/01bl19	ISAF	1	1
91772743091105793	42	46	NATO	/m/059dn	NATO	1	1
91772743091105793	62	73	Afghanistan	/m/0jdd	Afghanistan	1	1
93084582966079488	1	6	Film4	/m/02wdqf	Film4	1	1
100733236031913984	21	28	Seattle_Seahawks	/m/070xg	Seahawk	1	1
91977236378419200	37	45	Coventry	/m/0c5_3	Coventry	1	1
91977236378419200	49	59	Birmingham	/m/0k33p	Birmingham	1	1
91961905131950080	0	13	One_Direction	/m/0fqqnpw	One Direction	1	1
100571949746495488	1	6	Libya	/m/04gqr	Libya	1	1
100571949746495488	46	53	Muammar_Gaddafi	/m/0dxvs	gaddafi	1	1
93352717229109248	1	8	Rupert_Murdoch	/m/06hrk	Murdoch	1	1
93352717229109248	72	75	CNN	/m/0gsgr	CNN	1	1
93352717229109248	78	88	Dan_Rivers	/m/0b__17d	Dan Rivers	1	1
91946438266851329	0	10	Daily_Mail	/m/0180v2	DAILY MAIL	1	1
92945537803886592	10	20	John_Yates_(police_officer)	/m/0275qhx	John Yates	1	1
92945537803886592	91	95	News_of_the_World	/m/01hjf3	notw	1	1
98234895133970433	1	6	National_Association_for_the_Advancement_of_Colored_People	/m/05hpy	NAACP	1	1
92891661000130561	0	9	Petr_%c4%8cech	/m/03_y5l	Petr Cech	1	1
92891661000130561	107	110	Chelsea_F.C.	/m/023fb	CFC	1	1
92348579057909760	1	12	Adam_Lambert	/m/07sbny7	adamlambert	1	1
92348579057909760	38	52	Allison_Iraheta	/m/07s8332	AllisonIraheta	1	1
93294528840208384	21	30	Sean_Bean	/m/02gvwz	Sean Bean	1	1
93294528840208384	39	49	Snow_White	/m/0154l8	Snow White	1	1
102715817497604096	17	19	A3_road	/m/017j76	A3	1	1
102715817497604096	24	26	A3_road	/m/017j76	A3	1	1
102715817497604096	41	44	M25_motorway	/m/054fv	M25	1	1
98176727284592640	12	20	Gabrielle_Giffords	/m/0dvl98	Giffords	1	1
100381866602921985	0	9	Las_Vegas	/m/0cv3w	Las Vegas	1	1
100381866602921985	42	50	Facebook	/m/02y1vz	Facebook	1	1
92860837802414081	4	13	Chelsea_F.C.	/m/023fb	chelseafc	1	1
92860837802414081	30	43	Chelsea_F.C.	/m/023fb	Chelsea squad	1	1
92860837802414081	66	70	Asia	/m/0j0k	Asia	1	1
92860837802414081	94	97	Chelsea_F.C.	/m/023fb	CFC	1	1
91769916096643072	4	11	Owl_City	/m/04dzm2z	owlcity	1	1
91769916096643072	82	99	Harry_Potter_(film_series)	/m/02676m4	Harry Potter film	1	1
98052883123146752	40	47	Orlando%2c_Florida	/m/0ply0	Orlando	1	1
91683689796354048	126	140	Nelson_Mandela	/m/05g7q	Nelson Mandela	1	1
92124006274187264	17	32	16_and_Pregnant	/m/065zncc	16 and Pregnant	1	1
97240098038489089	20	25	Barack_Obama	/m/02mjmr	Obama	1	1
94709694458900480	80	85	Ut%c3%b8ya	/m/04y7_jl	Utoya	1	1
96879263122337792	0	13	David_Cameron	/m/0266lb	David Cameron	1	1
96879263122337792	18	32	George_Osborne	/m/026nlt	George Osborne	1	1
92291532354355200	21	33	Rupert_Grint	/m/014xzx	Rupert Grint	1	1
94537115605549056	0	7	John_Boehner	/m/039rwf	Boehner	1	1
94826703905488896	83	92	Yahoo!_News	/m/05bd08	YahooNews	1	1
92350554352783361	63	76	Dale_Carnegie	/m/01lp1z	Dale Carnegie	1	1
101414384043175937	77	84	London_Borough_of_Enfield	/m/0nccd	Enfield	1	1
96258902395584512	0	15	Manchester_City_F.C.	/m/01634x	Manchester City	1	1
96258902395584512	25	38	Sergio_Ag%c3%bcero	/m/099vgz	Sergio Aguero	1	1
96258902395584512	59	73	City_of_Manchester_Stadium	/m/02nycb	Etihad Stadium	1	1
101245306049544193	0	10	Gloucester	/m/0hc8h	Gloucester	1	1
93282854406078464	0	10	SuperSport_(TV_channel)	/m/0760wj	SuperSport	1	1
93282854406078464	39	48	Gor_Mahia_F.C.	/m/0cvsf3	Gor Mahia	1	1
93282854406078464	100	103	Gor_Mahia_F.C.	/m/0cvsf3	Gor	1	1
93282854406078464	107	110	A.F.C._Leopards	/m/0cvsnv	AFC	1	1
92494167556636672	20	26	Justin_Bieber	/m/06w2sn5	Justin	1	1
92494167556636672	90	96	Selena_Gomez	/m/0gs6vr	Selena	1	1
96405737714098176	23	33	Air_Canada	/m/012j50	Air Canada	1	1
96405737714098176	83	100	Sydney	/m/06y57	Sydney, Australia	1	1
98367967334645761	29	37	Selangor	/m/01jc9d	Selangor	1	1
95182527685337089	35	46	Royal_Thai_Police	/m/026kfhv	Thai police	1	1
95182527685337089	89	96	YouTube	/m/09jcvs	Youtube	1	1
93736461454688256	0	5	Barack_Obama	/m/02mjmr	Obama	1	1
93736461454688256	58	69	White_House	/m/081sq	White House	1	1
93535374181269504	0	13	Damien_Wright	/m/09fv19	Damien Wright	1	1
93535374181269504	20	31	New_Zealand	/m/0ctw_b	New Zealand	1	1
93535374181269504	76	89	Damien_Wright	/m/09fv19	Damien Wright	1	1
91952178360631296	0	6	Justin_Bieber	/m/06w2sn5	Justin	1	1
91888260300816385	8	14	Justin_Bieber	/m/06w2sn5	Justin	1	1
94759766982799360	32	39	Fenland	/m/029rnd	Fenland	1	1
94759766982799360	81	95	Cambridgeshire	/m/01w0v	Cambridgeshire	1	1
94138194685210624	57	63	Greece	/m/035qy	Greece	1	1
94138194685210624	66	69	The_New_York_Times	/m/07k2d	NYT	1	1
94137483159281664	0	9	Microsoft	/m/04sv4	Microsoft	1	1
94247453636829184	0	11	Angry_Birds	/m/0nb7ylv	Angry Birds	1	1
94247453636829184	34	39	Rovio_Entertainment	/m/0cc7ddv	Rovio	1	1
99893326660116481	28	42	Horn_of_Africa	/m/0gt8x	Horn of Africa	1	1
94303538561290240	46	49	The_Sun_(United_Kingdom)	/m/0b6hk5f	Sun	1	1
94303538561290240	107	114	Rupert_Murdoch	/m/06hrk	Murdoch	1	1
103087658267455488	1	6	Essex	/m/02ly_	essex	1	1
103087658267455488	31	39	Southend-on-Sea	/m/01d8wq	Southend	1	1
103087658267455488	52	77	Southend_Victoria_railway_station	/m/0csxkz	Victoria Avenue, Southend	1	1
98833944732106752	0	11	George_Eads	/m/038bp1	George Eads	1	1
98833944732106752	124	128	Marg_Helgenberger	/m/02rmfm	Marg	1	1
98833944732106752	132	135	CSI%3a_Crime_Scene_Investigation	/m/01kt_j	CSI	1	1
100724705983606784	48	55	Bristol	/m/095l0	bristol	1	1
97416715666849792	1	7	Philadelphia_Eagles	/m/05tg3	Eagles	1	1
97416715666849792	35	52	Brodrick_Bunkley	/m/0cwfyq	Broderick Bunkley	1	1
97416715666849792	56	62	Cleveland_Browns	/m/01xvb	Browns	1	1
97416715666849792	104	115	NFL_Network	/m/03cm9b	NFL Network	1	1
97416715666849792	118	133	Jason_La_Canfora	/m/080824x	Jason LaCanfora	1	1
97416715666849792	135	138	National_Football_League	/m/059yj	nfl	1	1
103207560827514880	67	80	United_States_Naval_Special_Warfare_Development_Group	/m/03qnncn	Seal Team Six	1	1
103207560827514880	84	92	Don_Mann	/m/0gg7f7y	Don Mann	1	1
92406036845166594	29	35	Redbox	/m/04d75z	Redbox	1	1
92681654858035201	39	50	William_Shakespeare	/m/081k8	Shakespeare	1	1
92681654858035201	68	75	Rupert_Murdoch	/m/06hrk	Murdoch	1	1
91734985970683904	113	128	Prince_Charming	/m/049p8n	prince charming	1	1
92688744313929728	25	37	Alex_Morgan	/m/05b3cq3	alexmorgan13	1	1
92376408285917185	71	82	Demi_Lovato	/m/02wb6yq	Demi Lovato	1	1
92376408285917185	92	105	Justin_Bieber	/m/06w2sn5	Justin Bieber	1	1
93170883702685696	11	16	Sean_Combs	/m/013w7j	diddy	1	1
93170883702685696	33	37	Jennifer_Lopez	/m/043zg	J.Lo	1	1
97500291691331584	11	19	New_York	/m/059rby	new york	1	1
97500291691331584	24	38	Rose_Law_Firm	/m/0532sf	Rosen Law Firm	1	1
92920367005437952	50	55	Earth	/m/02j71	earth	1	1
92920367005437952	99	111	Richard_Bach	/m/06dpb	Richard Bach	1	1
93548445998129152	0	8	T-Mobile	/m/013rs0	T-Mobile	1	1
93548445998129152	48	59	Roger_Chang	/m/01v38m	Roger Cheng	1	1
92209240676110336	33	54	The_Open_Championship	/m/017zk1	the Open Championship	1	1
99287434281484288	20	25	Ted_Bundy	/m/0123h6	Bundy	1	1
99287434281484288	65	74	Ted_Bundy	/m/0123h6	Ted Bundy	1	1
93246093017620480	34	39	Earth	/m/02j71	Earth	1	1
93246093017620480	107	112	Earth	/m/02j71	earth	1	1
101389158085435392	0	10	Mitsubishi_Motors	/m/01cylx	Mitsubishi	1	1
101389158085435392	32	38	Mitsubishi_Lancer	/m/047ptj	Lancer	1	1
101389158085435392	71	85	Yorihiko_Kojima	/m/04n2h6n	Mitsubishi CEO	1	1
101389158085435392	86	101	Yorihiko_Kojima	/m/04n2h6n	Yoichi Yokozawa	1	1
91858594844246016	0	6	U-KISS	/m/04_04hw	U-KISS	1	1
91858594844246016	7	12	Kevin_Woo	/m/0bs6fhm	Kevin	1	1
91858594844246016	23	34	Jeju_Province	/m/01rffr	Jeju Island	1	1
91858594844246016	66	71	Korea	/m/048fz	Korea	1	1
91866754225156096	22	35	Turkish_Bank	/m/02pw_1y	Turkish banks	1	1
91866754225156096	64	70	Turkey	/m/01znc_	Turkey	1	1
97732251214823424	15	26	J._K._Rowling	/m/042xh	J.K Rowling	1	1
102371087672807425	0	7	Arsenal_F.C.	/m/0xbm	Arsenal	1	1
102371087672807425	19	32	Cesc_F%c3%a0bregas	/m/03tb61	Cesc Fabregas	1	1
102371087672807425	73	82	Barcelona	/m/01f62	Barcelona	1	1
102371087672807425	104	116	El_Peri%c3%b3dico_de_Catalunya	/m/02qtmrr	el periodico	1	1
98488599707779072	21	24	Food_and_Drug_Administration	/m/032mx	FDA	1	1
98488599707779072	72	80	Novartis	/m/0150cn	Novartis	1	1
95188303338422272	33	35	New_York	/m/059rby	NY	1	1
99102712934834176	54	61	Belfast	/m/01l63	Belfast	1	1
97462622781321216	5	10	Chicago_Bears	/m/01y3v	Bears	1	1
97462622781321216	44	50	Houston_Texans	/m/03lsq	Texans	1	1
97462622781321216	54	65	Amobi_Okoye	/m/027l8k6	Amobi Okoye	1	1
94810397047132161	58	64	Norway	/m/05b4w	Norway	1	1
94810397047132161	70	83	Amy_Winehouse	/m/01pq5j7	Amy Winehouse	1	1
103201235800293376	42	55	Sergio_Ag%c3%bcero	/m/099vgz	Serigo Aguero	1	1
92776582619463680	28	44	Ottawa_Bluesfest	/m/03965p	Ottawa Bluesfest	1	1
91974241561489408	16	32	Book_of_the_Dead	/m/014xlw	book of the dead	1	1
91974241561489408	34	55	Revolutionary_Suicide	/m/0bwjlgq	Revolutionary Suicide	1	1
94575922270838784	15	23	Chicago_White_Sox	/m/01slc	WhiteSox	1	1
94575922270838784	26	30	Adam_Dunn	/m/05f951	Dunn	1	1
94575922270838784	111	130	U.S._Cellular_Field	/m/02yxpv	U.S. Cellular Field	1	1
94575922270838784	133	140	Indianapolis_Indians	/m/02_3rx	Indians	1	1
101108656782839809	43	48	Bashar_al-Assad	/m/01_vwx	Assad	1	1
101108656782839809	77	80	CNN	/m/0gsgr	CNN	1	1
101108656782839809	103	108	Syria	/m/06vbd	Syria	1	1
91714818343583744	123	139	Peter_Schmeichel	/m/025cyw	Peter Schmeichel	1	1
93002028334317568	0	44	Harry_Potter_and_the_Deathly_Hallows_%e2%80%93_Part_2	/m/0gvsynb	Harry Potter and the Deathly Hallows Part II	1	1
93017474072715264	45	53	Xbox_360	/m/02plp2	Xbox 360	1	1
93017474072715264	63	72	Windows_8	/m/0gvswcc	Windows 8	1	1
99642970789261313	51	57	France	/m/0f8l9c	France	1	1
92005575671554048	18	29	Demi_Lovato	/m/02wb6yq	Demi Lovato	1	1
92637059126280192	36	50	Windows_Server	/m/02p4v9p	Windows server	1	1
100982604374880256	0	5	Apple_Inc.	/m/0k8z	Apple	1	1
100982604374880256	25	36	ExxonMobil	/m/02s6x	Exxon Mobil	1	1
100982604374880256	106	110	Apple_Inc.	/m/0k8z	AAPL	1	1
102298609004986368	0	15	Velvet_Revolver	/m/0286p5	Velvet Revolver	1	1
102298609004986368	18	28	Matt_Sorum	/m/02y0k8	Matt Sorum	1	1
92443247850422272	64	77	Regina_George	/m/0kksxc1	Regina George	1	1
102319781855772672	0	12	Philadelphia	/m/0dclg	Philadelphia	1	1
102319781855772672	74	85	Philadelphia_City_Hall	/m/02jj38	clock tower	1	1
92969134756859906	0	13	Philip_Morris_International	/m/08f__w	Philip Morris	1	1
92969134756859906	24	33	Australia	/m/0chghy	Australia	1	1
95990282411180033	0	5	Indianapolis_Colts	/m/03wnh	Colts	1	1
95990282411180033	39	44	Indianapolis_Colts	/m/03wnh	Colts	1	1
100980416290373632	51	63	City_of_Salford	/m/02z2sj	Salford/city	1	1
94899638661951488	13	19	Norway	/m/05b4w	Norway	1	1
92931106382413824	71	74	Grand_Theft_Auto_(video_game)	/m/0c40ym	GTA	1	1
101469932000264193	103	112	WikiLeaks	/m/027m_21	WIKILEAKS	1	1
101469932000264193	118	121	CNN	/m/0gsgr	cnn	1	1
92110996134576128	11	19	Han_Geng	/m/0fv3fd	Han Geng	1	1
92110996134576128	32	39	Bangkok	/m/0fn2g	Bangkok	1	1
93699434617118721	14	17	BBC	/m/0g5lhl7	BBC	1	1
92822933868773376	113	116	God	/m/0d05l6	God	1	1
100852048098111488	0	13	David_Cameron	/m/0266lb	David Cameron	1	1
92276158808334336	107	117	Will_Smith	/m/0147dk	Will Smith	1	1
96218508186238976	90	98	Bordeaux	/m/01b85	Bordeaux	1	1
92296187314581504	9	12	God	/m/0d05l6	God	1	1
92045704205307904	28	35	Groupon	/m/06zkw7m	Groupon	1	1
92045704205307904	40	53	LivingSocial	/m/0bbvknn	Living Social	1	1
100925943694110720	5	8	Republican_Party_(United_States)	/m/07wbk	GOP	1	1
100925943694110720	23	28	Barack_Obama	/m/02mjmr	Obama	1	1
93022300558995456	44	52	Facebook	/m/02y1vz	Facebook	1	1
101058689523400704	25	34	Newcastle_upon_Tyne	/m/0j7ng	Newcastle	1	1
101058689523400704	36	46	Sunderland%2c_Tyne_and_Wear	/m/01n7rc	Sunderland	1	1
102581530127376384	71	111	Indianapolis_Metropolitan_Police_Department	/m/02qwy1s	Indianapolis Department of Public Safety	1	1
98068716322951169	75	82	Georgia_(country)	/m/0d0kn	Georgia	1	1
94809680999759872	0	13	Amy_Winehouse	/m/01pq5j7	Amy Winehouse	1	1
94500411716808705	39	45	Norway	/m/05b4w	Norway	1	1
94398791322578944	0	11	Mayo_Clinic	/m/0158xh	Mayo Clinic	1	1
93030932201734144	16	30	Nelson_Mandela	/m/05g7q	Nelson Mandela	1	1
92383286952869889	0	3	God	/m/0d05l6	God	1	1
97292216472580096	54	67	Fenelon_Falls	/m/04h851	Fenelon Falls	1	1
97292216472580096	118	129	Trent%e2%80%93Severn_Waterway	/m/01gb3b	trentsevern	1	1
93274772011626496	0	15	Bank_of_America	/m/01yx7f	Bank of America	1	1
93274772011626496	95	114	CNNMoney.com	/m/03m3wyd	http://CNNMoney.com	1	1
101235330262372352	0	13	David_Cameron	/m/0266lb	David Cameron	1	1
100342613860818944	24	30	London	/m/04jpl	London	1	1
100342613860818944	102	124	London	/m/04jpl	Britain's Capital city	1	1
97081523962003456	0	7	Namibia_Under-19_cricket_team	/m/0bfsmg	Namibia	1	1
97081523962003456	16	23	Ireland_Under-19_cricket_team	/m/0bfsq6	Ireland	1	1
97081523962003456	90	112	ICC_Under-19_Cricket_World_Cup	/m/027v2r2	ICC Under-19 World Cup	1	1
100908104941715456	0	8	Walworth	/m/0ncqn	Walworth	1	1
100908104941715456	64	76	Surrey_Quays	/m/02d9l5	Surrey Quays	1	1
91887708938579968	5	10	Barack_Obama	/m/02mjmr	Obama	1	1
92755669811339264	33	44	Gerber_Baby	/m/04_1lt6	Gerber Baby	1	1
91810529621966848	17	24	Ireland	/m/012wgb	ireland	1	1
94646227211272192	55	59	Lockheed_Martin_F-22_Raptor	/m/0hjmr	F-22	1	1
94646227211272192	63	69	Alaska	/m/0hjy	Alaska	1	1
99670130161745920	44	46	Associated_Press	/m/0cv_2	AP	1	1
94510033202724865	56	80	U.S._News_%26_World_Report	/m/029wc8	US News and World Report	1	1
95578608407552000	11	19	Alex_Ferguson	/m/0bvlv	Ferguson	1	1
95578608407552000	27	31	Manchester_United_F.C.	/m/050fh	Club	1	1
95578608407552000	36	38	The_Football_Association	/m/0chl9	FA	1	1
92934213975805952	7	14	Kim_Heechul	/m/0g7xbs	Heechul	1	1
92934213975805952	64	72	Goo_Ha-ra	/m/0bh8yqn	Goo Hara	1	1
92934213975805952	77	85	Yong_Jun-hyung	/m/0gffky8	Junhyung	1	1
97373690815197184	0	4	Amanda_Knox	/m/05nb871	Knox	1	1
97373690815197184	48	59	Amanda_Knox	/m/05nb871	Amanda Knox	1	1
97373690815197184	106	111	Italy	/m/03rjj	Italy	1	1
94453092074008577	34	52	Strathclyde_Police	/m/08xsqw	Strathclyde Police	1	1
96252784025931776	48	59	Philippines	/m/05v8c	Philippines	1	1
92705896173551619	44	60	FIFA_Women%27s_World_Cup	/m/01kglk	womens world cup	1	1
92705896173551619	90	94	Asia	/m/0j0k	asia	1	1
100529934270873600	39	50	Apple_Store	/m/02hwrl	Apple Store	1	1
100529934270873600	95	103	The_Next_Web	/m/0h7njwd	TNWapple	1	1
92066368203141120	86	98	Ryan_Seacrest	/m/02b9g4	RyanSeacrest	1	1
92066368203141120	100	104	Children%27s_Hospital_of_Philadelphia	/m/03rwsh	CHOP	1	1
92066368203141120	110	119	The_Voice_(U.S._TV_series)	/m/0gg645n	The Voice	1	1
91814395486814208	8	14	Justin_Bieber	/m/06w2sn5	Justin	1	1
101830185904648192	0	7	Oakland_Raiders	/m/05l71	Raiders	1	1
93456222954594304	0	15	Barack_Obama	/m/02mjmr	President Obama	1	1
94807440419332097	29	42	Amy_Winehouse	/m/01pq5j7	Amy Winehouse	1	1
91957731992420352	1	24	Sasha_Vuja%c4%8di%c4%87	/m/07f3jg	NBA Guard Sasha Vujacic	1	1
